episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
109, -2245.305114224553, 3, 3.9259278620011173, 149, 215174,                                             215174, 0.0, 104284.0234375
110, -1914.8962864279747, 3, 3.934669481997844, 130, 215304,                                             215304, 0.0, 105486.84375
111, -2645.8473174399696, 2, 4.519765862001805, 157, 215461,                                             215461, 0.0, 122733.703125
112, -1963.2967820167542, 2, 2.9478199500008486, 105, 215566,                                             215566, 0.0, 98518.6875
113, -2157.841451048851, 3, 3.1171961270010797, 112, 215678,                                             215678, 0.0, 109256.5078125
114, -2504.8485684730113, 2, 3.562735273997532, 132, 215810,                                             215810, 0.0, 128223.6484375
115, -1965.9636483192444, 2, 2.7495135130011477, 100, 215910,                                             215910, 0.0, 106620.921875
116, -2421.684520661831, 2, 3.9588630850048503, 135, 216045,                                             216045, 0.0, 120241.8828125
117, -2157.571315043606, 3, 4.932120760000544, 173, 216218,                                             216218, 0.0, 102655.4140625
118, -2403.806107399985, 3, 3.3471729290031362, 119, 216337,                                             216337, 0.0, 102172.2734375
119, -2574.801521331072, 3, 3.7228404310008045, 140, 216477,                                             216477, 0.0, 116470.2421875
120, -2643.9348590441805, 2, 2.5491422330087516, 105, 216582,                                             216582, 0.0, 99564.125
121, -2989.356461253017, 2, 7.1318091150023974, 304, 216886,                                             216886, 0.0, 106757.609375
122, 2561.0575646162033, 1, 2.5082861319970107, 95, 216981,                                             216981, 0.0, 107465.515625
123, -2885.602098762989, 5, 1.1374647250049748, 40, 217021,                                             217021, 0.0, 96738.4453125
124, -1905.0588489621878, 2, 3.1420266019995324, 123, 217144,                                             217144, 0.0, 108846.7109375
125, -1854.8305803537369, 3, 3.1179068069905043, 122, 217266,                                             217266, 0.0, 94012.8828125
126, -2477.5543513335288, 2, 2.919250380989979, 109, 217375,                                             217375, 0.0, 96209.75
127, -2756.264959814027, 2, 3.752684766994207, 158, 217533,                                             217533, 0.0, 108264.078125
128, -1927.2537361383438, 3, 2.718262997994316, 100, 217633,                                             217633, 0.0, 79353.0625
129, -2470.384824618697, 2, 3.3321206370019354, 111, 217744,                                             217744, 0.0, 109373.4609375
130, -1945.440142609179, 3, 3.3261223919980694, 118, 217862,                                             217862, 0.0, 91786.3828125
131, -3409.741361679975, 3, 3.9207755730021745, 133, 217995,                                             217995, 0.0, 93129.2265625
132, -2691.78372759372, 2, 3.9709913640108425, 140, 218135,                                             218135, 0.0, 99165.265625
133, 2511.1615607738495, 1, 3.3548906489886576, 117, 218252,                                             218252, 0.0, 96863.0703125
134, -2930.4812099710107, 2, 5.130908653998631, 185, 218437,                                             218437, 0.0, 105537.8515625
135, -2815.186147151515, 2, 4.528141095011961, 163, 218600,                                             218600, 0.0, 99092.1953125
136, -2119.0331493024714, 2, 3.949384374995134, 149, 218749,                                             218749, 0.0, 93249.6484375
137, -2251.4359530098736, 2, 3.9275928150018444, 138, 218887,                                             218887, 0.0, 119038.234375
138, -2410.939904779196, 2, 3.350075801005005, 139, 219026,                                             219026, 0.0, 108851.6796875
139, -4636.6248456686735, 2, 6.529985143002705, 269, 219295,                                             219295, 0.0, 109121.390625
140, -1989.7792056174949, 2, 3.3191119550028816, 131, 219426,                                             219426, 0.0, 108279.6796875
141, -1906.4768375754356, 3, 3.148540522000985, 124, 219550,                                             219550, 0.0, 83676.3671875
142, -2740.8496812582016, 2, 3.519641730992589, 139, 219689,                                             219689, 0.0, 112857.890625
143, -2880.030735950917, 3, 3.552118651001365, 147, 219836,                                             219836, 0.0, 115186.109375
144, -2438.2579232389107, 3, 3.311942493004608, 128, 219964,                                             219964, 0.0, 105665.484375
145, -2079.5073448498733, 2, 2.3368200959957903, 96, 220060,                                             220060, 0.0, 102451.2421875
146, -1939.0392827391624, 3, 3.5252217990055215, 125, 220185,                                             220185, 0.0, 91877.7890625
147, -2820.5940811038017, 3, 4.162579196010483, 149, 220334,                                             220334, 0.0, 106270.2109375
148, -2319.8279232177883, 2, 2.7209626819967525, 93, 220427,                                             220427, 0.0, 118840.1484375
149, -2908.303526390344, 3, 4.137902529007988, 146, 220573,                                             220573, 0.0, 184740.796875
150, -1865.698970194906, 3, 3.367839268001262, 126, 220699,                                             220699, 0.0, 106329.2265625
151, -4036.5836960859597, 3, 8.130925178003963, 288, 220987,                                             220987, 0.0, 114211.78125
152, -2147.9630724191666, 2, 3.956591138994554, 144, 221131,                                             221131, 0.0, 97415.1171875
153, -3016.5586009230465, 2, 3.7265364409977337, 129, 221260,                                             221260, 0.0, 90696.9140625
154, 2622.092248439789, 1, 2.9250689089967636, 103, 221363,                                             221363, 0.0, 109880.2109375
155, -2470.6642011851072, 2, 4.954982483002823, 202, 221565,                                             221565, 0.0, 105503.53125
156, -2167.0544521342963, 2, 6.35533392400248, 273, 221838,                                             221838, 0.0, 107288.9140625
157, -2828.8174592200667, 2, 5.12064510199707, 210, 222048,                                             222048, 0.0, 102492.8671875
158, -3306.7992911860347, 3, 2.916670378006529, 115, 222163,                                             222163, 0.0, 99272.0234375
159, -2249.7267062067986, 2, 2.1455664050008636, 89, 222252,                                             222252, 0.0, 99076.7890625
160, -2304.791839390993, 2, 5.525848170000245, 227, 222479,                                             222479, 0.0, 114405.8203125
161, -2059.6126200407743, 3, 3.3671349810028914, 134, 222613,                                             222613, 0.0, 108404.421875
162, -2897.9365522563457, 5, 4.727721966992249, 167, 222780,                                             222780, 0.0, 98916.03125
163, -1678.1630801856518, 3, 4.940651455006446, 171, 222951,                                             222951, 0.0, 111351.1953125
164, -2316.3878071159124, 3, 3.755432609003037, 140, 223091,                                             223091, 0.0, 182142.640625
165, -1968.0311697609723, 2, 4.7671099189901724, 161, 223252,                                             223252, 0.0, 94791.46875
166, -3784.442359507084, 2, 7.574724360005348, 284, 223536,                                             223536, 0.0, 96845.6328125
167, -2132.4333604946733, 3, 3.529979519007611, 121, 223657,                                             223657, 0.0, 95648.40625
168, -2216.380481045693, 3, 4.736062582000159, 160, 223817,                                             223817, 0.0, 143455.5625
169, -2301.6604149625637, 2, 3.5292955420009093, 123, 223940,                                             223940, 0.0, 96079.90625
170, -2540.8701126873493, 2, 3.5300655730097787, 120, 224060,                                             224060, 0.0, 100616.125
171, -2229.5794490240514, 2, 3.1034924509876873, 123, 224183,                                             224183, 0.0, 96319.234375
172, -2315.012728857808, 2, 2.13918757000647, 91, 224274,                                             224274, 0.0, 104667.8203125
173, -2518.5943525731564, 3, 2.915331436000997, 110, 224384,                                             224384, 0.0, 99819.3671875
174, -4651.746397482464, 2, 10.171573997999076, 435, 224819,                                             224819, 0.0, 94511.2578125
175, -2456.041247561574, 3, 2.7112567069998477, 98, 224917,                                             224917, 0.0, 89198.3359375
176, -2131.5352525413036, 3, 2.543907102008234, 104, 225021,                                             225021, 0.0, 103621.96875
177, -1812.2428150177002, 2, 3.1153671299980488, 124, 225145,                                             225145, 0.0, 90715.7109375
178, -2451.0968463332392, 3, 3.1202800330065656, 126, 225271,                                             225271, 0.0, 105133.421875
179, 2469.100739955902, 1, 2.758087105001323, 101, 225372,                                             225372, 0.0, 100259.75
180, -2308.3750443458557, 2, 1.5105142459942726, 43, 225415,                                             225415, 0.0, 88646.15625
